Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]
43204.12	16.5881985	16.1875	16.1875
43207.25	16.5885459	16.1875	16.1875
43210.34	16.5882479	16.1875	16.1875
43213.47	16.5886831	16.1875	16.1875
43216.61	16.5891018	16.1875	16.1875
43219.7	16.5892012	16.1875	16.1875
43222.83	16.589714	16.1875	16.1875
43225.97	16.590002	16.1875	16.1875
43229.07	16.5901033	16.1875	16.1875
43232.19	16.5902755	16.1875	16.1875
43235.3	16.5908363	16.1875	16.1875
43238.43	16.5907491	16.1875	16.1875
43241.55	16.5908224	16.1875	16.1875
43244.68	16.5916219	16.1875	16.1875
43247.81	16.5916133	16.1875	16.1875
43250.93	16.5918545	16.1875	16.1875
43254.05	16.5922481	16.1875	16.1875
43257.15	16.5924572	16.1875	16.1875
43260.25	16.592704	16.1875	16.1875
43263.39	16.5930336	16.1875	16.1875
43266.52	16.5935519	16.1875	16.1875
43269.64	16.5936114	16.1875	16.1875
43272.75	16.5937769	16.1875	16.1875
43275.87	16.59399	16.1875	16.1875
43279.01	16.5944966	16.1875	16.1875
43282.11	16.5945423	16.1875	16.1875
43285.25	16.5948089	16.1875	16.1875
43288.47	16.5949929	16.1875	16.1875
43291.55	16.5958595	16.1875	16.1875
43294.67	16.5952595	16.1875	16.1875
43297.78	16.5959412	16.1875	16.1875
43300.87	16.5962286	16.1875	16.1875
43303.95	16.5965968	16.1875	16.1875
43307.09	16.5961848	16.1875	16.1875
43310.19	16.5972009	16.1875	16.1875
43313.32	16.5975468	16.1875	16.1875
43316.44	16.5972333	16.1875	16.1875
43319.55	16.5981712	16.1875	16.1875
43322.69	16.5983759	16.1875	16.1875
43325.8	16.5984632	16.1875	16.1875
43328.92	16.5987793	16.1875	16.1875
43332.04	16.5985902	16.1875	16.1875
43335.16	16.5993389	16.1875	16.1875
43338.26	16.5992053	16.1875	16.1875
43341.35	16.5996148	16.25	16.1875
43344.45	16.6002399	16.1875	16.1875
43347.57	16.6003168	16.1875	16.1875
43350.67	16.6006269	16.1875	16.1875
43353.81	16.6008922	16.1875	16.1875
43356.91	16.600935	16.1875	16.1875
43360.08	16.6015229	16.1875	16.1875
43363.17	16.6017925	16.1875	16.1875
43366.28	16.6016535	16.1875	16.1875
43369.4	16.6024787	16.25	16.1875
43372.57	16.6025043	16.1875	16.1875
43375.73	16.6021556	16.1875	16.1875
43378.85	16.6031303	16.1875	16.1875
43382.11	16.6028931	16.1875	16.1875
43385.23	16.6035211	16.1875	16.1875
43388.37	16.6037821	16.1875	16.1875
43391.49	16.6040306	16.1875	16.1875
43394.62	16.604265	16.1875	16.1875
43397.73	16.6043084	16.1875	16.1875
43400.85	16.6047357	16.1875	16.1875
43403.96	16.6050542	16.1875	16.1875
43407.05	16.6050908	16.25	16.1875
43410.21	16.605357	16.1875	16.1875
43413.41	16.6057406	16.25	16.1875
43416.51	16.6062335	16.25	16.1875
43419.65	16.6064598	16.25	16.1875
43422.85	16.6064404	16.1875	16.1875
43425.95	16.606842	16.1875	16.1875
43429.07	16.6070757	16.1875	16.1875
43432.22	16.6075281	16.1875	16.1875
43435.35	16.6077421	16.25	16.25
43438.44	16.6082751	16.1875	16.1875
43441.57	16.6082433	16.1875	16.1875
43444.69	16.6084282	16.1875	16.1875
43447.81	16.6086985	16.25	16.1875
43451.01	16.6090795	16.1875	16.1875
43454.11	16.609398	16.1875	16.1875
43457.25	16.6098356	16.25	16.1875
43460.35	16.6095799	16.25	16.1875
43463.47	16.6098967	16.25	16.1875
43466.6	16.6104338	16.1875	16.1875
43469.72	16.6109672	16.1875	16.1875
43472.82	16.6106351	16.25	16.1875
43475.95	16.6111398	16.25	16.1875
43479.08	16.6110014	16.1875	16.1875
43482.21	16.6119383	16.25	16.25
43485.41	16.6118706	16.25	16.1875
43488.52	16.6119896	16.25	16.1875
43491.63	16.6124418	16.25	16.1875
43494.74	16.6125724	16.1875	16.1875
43497.88	16.6127995	16.25	16.1875
43500.99	16.6131564	16.25	16.1875
43504.14	16.6132242	16.25	16.1875
43507.23	16.6136844	16.25	16.1875
43510.38	16.6140909	16.25	16.1875
43513.46	16.6143638	16.1875	16.1875
43516.59	16.6144529	16.25	16.1875
43519.73	16.6150798	16.1875	16.1875
43522.85	16.6149601	16.25	16.1875
43525.95	16.6147646	16.25	16.1875
43529.09	16.6154496	16.25	16.1875
43532.19	16.6157878	16.25	16.25
43535.32	16.6159989	16.25	16.1875
43538.45	16.6160963	16.25	16.1875
43541.54	16.6169036	16.25	16.1875
43544.68	16.6169113	16.25	16.1875
43547.8	16.6172647	16.25	16.1875
43550.92	16.6172422	16.25	16.25
43554.04	16.6176724	16.25	16.1875
43557.23	16.6179007	16.25	16.1875
43560.37	16.6177054	16.25	16.25
43563.48	16.6178782	16.25	16.25
43566.61	16.6183982	16.25	16.1875
43569.72	16.6191146	16.25	16.25
43572.93	16.6189377	16.25	16.25
43576.06	16.6198269	16.25	16.1875
43579.12	16.6191781	16.25	16.25
43582.21	16.6198389	16.25	16.25
43585.38	16.6202638	16.25	16.25
43588.51	16.6205025	16.25	16.25
43591.64	16.6205056	16.25	16.1875
43594.75	16.6211452	16.25	16.1875
43597.87	16.6215676	16.25	16.25
43601.01	16.6212215	16.25	16.25
43604.13	16.6218654	16.25	16.25
43607.25	16.6217751	16.25	16.25
43610.37	16.6221396	16.25	16.25
43613.56	16.6225471	16.25	16.25
43616.68	16.6225111	16.25	16.25
43619.79	16.6232876	16.25	16.25
43622.92	16.6231411	16.25	16.25
43626.05	16.6236092	16.25	16.25
43629.17	16.6236678	16.25	16.25
43632.28	16.6240462	16.25	16.25
43635.41	16.6248306	16.25	16.25
43638.53	16.6247163	16.25	16.25
43641.73	16.6244691	16.25	16.25
43644.83	16.6248805	16.25	16.25
43647.96	16.6255246	16.25	16.25
43651.06	16.6255719	16.25	16.25
43654.2	16.6257223	16.25	16.25
43657.32	16.6263026	16.25	16.25
43660.39	16.626476	16.25	16.25
43663.5	16.6259204	16.25	16.25
43666.61	16.6269143	16.25	16.25
43669.73	16.6268073	16.25	16.25
43672.85	16.6272481	16.25	16.25
43675.92	16.6270667	16.25	16.25
43679.07	16.6277462	16.25	16.25
43682.2	16.6279048	16.25	16.25
43685.35	16.6286281	16.25	16.25
43688.45	16.6287069	16.25	16.25
43691.59	16.6293349	16.25	16.25
43694.69	16.6289736	16.25	16.25
43697.81	16.6290492	16.25	16.25
43700.87	16.6300252	16.25	16.25
43703.97	16.6300341	16.25	16.25
43707.15	16.6300434	16.25	16.25
43710.29	16.6302949	16.25	16.25
43713.41	16.6307075	16.25	16.25
43716.52	16.6306819	16.25	16.25
43719.63	16.6309925	16.25	16.25
43722.76	16.6316816	16.25	16.25
43725.9	16.63138	16.25	16.25
43729.01	16.6316622	16.25	16.25
43732.13	16.6322322	16.25	16.25
43735.23	16.6318555	16.25	16.25
43738.35	16.6327619	16.25	16.25
43741.45	16.6328846	16.25	16.25
43744.61	16.6331384	16.25	16.25
43747.74	16.6331775	16.25	16.25
43750.85	16.6333819	16.25	16.25
43753.97	16.6333764	16.25	16.25
43757.07	16.6337647	16.25	16.25
43760.19	16.6340442	16.25	16.25
43763.33	16.6346845	16.25	16.25
43766.42	16.6346602	16.25	16.25
43769.56	16.6346612	16.25	16.25
43772.69	16.6350556	16.25	16.25
43775.81	16.6356781	16.25	16.25
43778.9	16.6352876	16.25	16.25
43782.05	16.6358002	16.25	16.25
43785.17	16.6360821	16.25	16.25
43788.29	16.6364856	16.25	16.25
43791.42	16.63641	16.25	16.25
43794.53	16.6368451	16.25	16.25
43797.63	16.6372376	16.25	16.25
43800.74	16.6379017	16.25	16.25
43803.88	16.6373701	16.25	16.25
43806.95	16.6379382	16.25	16.25
43810.03	16.6378107	16.25	16.25
43813.17	16.6381733	16.25	16.25
43816.28	16.6389618	16.25	16.25
43819.4	16.638797	16.25	16.25
43822.47	16.6392798	16.25	16.25
43825.58	16.6395189	16.25	16.25
43828.69	16.6398279	16.25	16.25
43831.82	16.6399659	16.25	16.25
43834.92	16.6404119	16.25	16.25
43838.05	16.6404083	16.25	16.25
43841.18	16.6403319	16.25	16.25
43844.28	16.6410779	16.25	16.25
43847.4	16.6405774	16.25	16.25
43850.5	16.6415113	16.25	16.25
43853.62	16.641535	16.25	16.25
43856.76	16.6416847	16.25	16.25
43859.86	16.6421533	16.25	16.25
43862.95	16.6420294	16.25	16.25
43866.04	16.6424861	16.25	16.25
43869.17	16.6429559	16.25	16.25
43872.29	16.6433808	16.25	16.25
43875.44	16.6431799	16.25	16.25
43878.53	16.6435455	16.25	16.25
43881.73	16.644101	16.25	16.25
43884.84	16.6440715	16.25	16.25
43887.94	16.6442389	16.25	16.25
43891.06	16.6446974	16.25	16.25
43894.17	16.6445996	16.25	16.25
43897.31	16.6447632	16.25	16.25
43900.44	16.645233	16.25	16.25
43903.55	16.6456597	16.25	16.25
43906.68	16.6457208	16.25	16.25
43909.79	16.6461119	16.25	16.25
43912.91	16.6462584	16.25	16.25
43916.03	16.6467375	16.25	16.25
43919.17	16.6467693	16.25	16.25
43922.27	16.6467814	16.25	16.25
43925.4	16.6474512	16.25	16.25
43928.48	16.6482165	16.25	16.25
43931.55	16.6473895	16.25	16.25
43934.68	16.6478412	16.25	16.25
43937.79	16.6484681	16.25	16.25
43940.91	16.6490039	16.25	16.25
43944.01	16.6484625	16.25	16.25
43947.16	16.6486828	16.25	16.25
43950.28	16.6490868	16.25	16.25
43953.41	16.6492228	16.25	16.25
43956.52	16.6494196	16.25	16.25
43959.63	16.6499237	16.25	16.25
43962.77	16.6500866	16.25	16.25
43965.88	16.650263	16.25	16.25
43968.99	16.6509252	16.25	16.25
43972.12	16.650622	16.25	16.25
43975.26	16.6511443	16.25	16.25
43978.36	16.6512061	16.25	16.25
43981.57	16.6517272	16.25	16.25
43984.67	16.6518249	16.25	16.25
43987.81	16.6518933	16.25	16.25
43990.91	16.651961	16.25	16.25
43994.04	16.6525733	16.25	16.25
43997.15	16.6525981	16.25	16.25
44000.27	16.6530211	16.25	16.25
44003.41	16.6533001	16.25	16.25
44006.52	16.6536486	16.25	16.25
44009.62	16.6536046	16.25	16.25
44012.76	16.6540179	16.25	16.25
44015.96	16.6543408	16.25	16.25
44019.09	16.6542205	16.25	16.25
44022.19	16.6542821	16.25	16.25
44025.32	16.6542017	16.25	16.25
44028.45	16.6547594	16.3125	16.25
44031.55	16.6551087	16.3125	16.25
44034.69	16.6554974	16.25	16.25
44037.79	16.6554405	16.25	16.25
44040.91	16.6558759	16.25	16.25
44044.07	16.6562287	16.25	16.25
44047.17	16.6561004	16.25	16.25
44050.24	16.656087	16.25	16.25
44053.29	16.6566863	16.25	16.25
44056.46	16.6572834	16.25	16.25
44059.57	16.6574621	16.25	16.25
44062.68	16.6577062	16.25	16.25
44065.81	16.6580246	16.25	16.25
44069.0	16.6584391	16.25	16.25
44072.12	16.6584874	16.25	16.25
44075.26	16.6581585	16.25	16.25
44078.36	16.6589006	16.25	16.25
44081.48	16.658792	16.25	16.25
44084.58	16.6594158	16.25	16.25
44087.73	16.659309	16.25	16.25
44090.85	16.6592071	16.25	16.25
44093.96	16.6603728	16.25	16.25
44097.09	16.6603043	16.3125	16.25
44100.19	16.6605589	16.25	16.25
44103.32	16.6607725	16.3125	16.25
44106.44	16.6609435	16.3125	16.25
44109.57	16.6610075	16.25	16.25
44112.69	16.6616546	16.25	16.25
44115.79	16.6615251	16.25	16.25
44118.89	16.6621012	16.25	16.25
44122.05	16.6619963	16.25	16.25
44125.15	16.6622668	16.25	16.25
44128.28	16.6621233	16.3125	16.25
44131.4	16.6629948	16.25	16.25
44134.52	16.6632965	16.3125	16.25
44137.63	16.6633531	16.25	16.25
44140.76	16.6638865	16.25	16.25
44143.88	16.6640635	16.25	16.25
44147.01	16.6638231	16.25	16.25
44150.12	16.6643212	16.25	16.25
44153.23	16.6640655	16.25	16.25
44156.36	16.6647716	16.25	16.25
44159.49	16.6645934	16.3125	16.25
44162.6	16.6651866	16.25	16.25
44165.71	16.6654631	16.3125	16.25
44168.82	16.665595	16.25	16.25
44171.95	16.665858	16.3125	16.25
44175.07	16.6662242	16.3125	16.25
44178.2	16.6660228	16.25	16.25
44181.31	16.6664867	16.3125	16.25
44184.44	16.6671252	16.3125	16.25
44187.55	16.6676507	16.3125	16.25
44190.68	16.667138	16.3125	16.25
44193.81	16.6678185	16.3125	16.25
44196.92	16.6676367	16.3125	16.25
44200.04	16.6679289	16.25	16.25
44203.16	16.668272	16.3125	16.25
44206.27	16.668593	16.3125	16.25
44209.4	16.6683154	16.25	16.25
44212.64	16.668758	16.3125	16.25
44215.78	16.6686901	16.3125	16.25
44218.91	16.6692142	16.3125	16.25
44222.01	16.6698999	16.3125	16.25
44225.16	16.6692485	16.3125	16.25
44228.27	16.6702495	16.3125	16.25
44231.38	16.6704394	16.3125	16.25
44234.54	16.6704784	16.3125	16.25
44237.62	16.6708697	16.3125	16.25
44240.76	16.671508	16.3125	16.25
44243.88	16.6714805	16.3125	16.25
44247.0	16.6715775	16.3125	16.25
44250.11	16.6721722	16.3125	16.25
44253.24	16.672329	16.3125	16.25
44256.35	16.6726691	16.3125	16.25
44259.47	16.672691	16.3125	16.3125
44262.61	16.6733288	16.3125	16.25
44265.71	16.6732549	16.3125	16.25
44268.86	16.6735791	16.3125	16.25
44272.03	16.6737542	16.3125	16.25
44275.17	16.6738372	16.3125	16.25
44278.28	16.6742748	16.3125	16.25
44281.39	16.6744822	16.3125	16.25
44284.51	16.6746269	16.3125	16.25
44287.65	16.6750385	16.3125	16.25
44290.77	16.6751807	16.3125	16.25
44293.87	16.6752258	16.3125	16.25
44296.99	16.6752562	16.3125	16.25
44300.12	16.6756902	16.3125	16.25
44303.24	16.6756859	16.3125	16.25
44306.35	16.6757981	16.3125	16.25
44309.47	16.6766741	16.3125	16.25
44312.59	16.6768425	16.3125	16.3125
44315.72	16.6767137	16.3125	16.25
44318.84	16.6771221	16.3125	16.25
44321.97	16.677885	16.3125	16.25
44325.15	16.6774742	16.3125	16.25
44328.27	16.6778057	16.3125	16.25
44331.4	16.6775738	16.3125	16.25
44334.5	16.6784044	16.3125	16.25
44337.65	16.67864	16.3125	16.25
44340.77	16.6790691	16.3125	16.25
44343.89	16.6788555	16.3125	16.25
44346.98	16.6787425	16.3125	16.25
44350.12	16.6794293	16.3125	16.25
44353.25	16.6792229	16.3125	16.25
44356.35	16.6795019	16.3125	16.25
44359.46	16.6801091	16.3125	16.3125
44362.6	16.6802269	16.3125	16.25
44365.71	16.680971	16.3125	16.25
44368.79	16.6804846	16.3125	16.3125
44371.87	16.6809546	16.3125	16.25
44374.99	16.6816217	16.3125	16.25
44378.11	16.6811797	16.3125	16.25
44381.24	16.6817902	16.3125	16.25
44384.33	16.6818424	16.3125	16.3125
44387.49	16.6820232	16.3125	16.25
44390.58	16.6822192	16.3125	16.25
44393.72	16.6827092	16.3125	16.25
44396.85	16.6830341	16.3125	16.3125
44399.95	16.6828197	16.3125	16.25
44403.08	16.6832746	16.3125	16.3125
44406.2	16.6836529	16.3125	16.25
44409.29	16.6838928	16.3125	16.3125
44412.43	16.6834655	16.3125	16.25
44415.54	16.684107	16.3125	16.3125
44418.67	16.6845574	16.3125	16.3125
44421.79	16.6847082	16.3125	16.25
44424.9	16.6847454	16.3125	16.25
44428.04	16.6847154	16.3125	16.25
44431.16	16.6852868	16.3125	16.3125
44434.28	16.6858574	16.3125	16.3125
44437.39	16.6857908	16.3125	16.3125
44440.51	16.6857848	16.3125	16.25
44443.64	16.6862035	16.3125	16.3125
44446.76	16.6863562	16.3125	16.3125
44449.83	16.6869055	16.3125	16.25
44453.0	16.6872215	16.3125	16.3125
44456.11	16.6871638	16.3125	16.3125
44459.25	16.6873253	16.3125	16.3125
44462.43	16.6875738	16.3125	16.3125
44465.55	16.6877215	16.3125	16.3125
44468.67	16.6881116	16.3125	16.3125
44471.8	16.6880028	16.3125	16.3125
44474.91	16.688714	16.3125	16.3125
44478.04	16.689124	16.3125	16.3125
44481.18	16.6888476	16.3125	16.3125
44484.29	16.6891661	16.3125	16.3125
44487.47	16.6892639	16.3125	16.3125
44490.58	16.6898168	16.3125	16.3125
44493.71	16.6899279	16.3125	16.3125
44496.85	16.690503	16.3125	16.3125
44500.05	16.690517	16.3125	16.3125
44503.16	16.6905383	16.3125	16.3125
44506.25	16.6909056	16.3125	16.3125
44509.4	16.6911822	16.3125	16.3125
44512.53	16.6913294	16.3125	16.3125
44515.67	16.6915033	16.3125	16.25
44518.75	16.6919756	16.3125	16.3125
44521.87	16.6918451	16.3125	16.3125
44525.0	16.6917784	16.3125	16.3125
44528.13	16.6922986	16.3125	16.3125
44531.23	16.692931	16.3125	16.3125
44534.37	16.6932409	16.3125	16.3125
44537.49	16.6938366	16.3125	16.3125
44540.59	16.6935075	16.3125	16.3125
44543.72	16.6936951	16.3125	16.25
44546.83	16.6938183	16.3125	16.3125
44549.95	16.6944996	16.3125	16.3125
44553.09	16.6946954	16.3125	16.3125
44556.17	16.6944202	16.3125	16.25
44559.33	16.694859	16.3125	16.25
44562.45	16.6952764	16.3125	16.3125
44565.57	16.695495	16.3125	16.3125
44568.68	16.6953981	16.3125	16.3125
44571.8	16.6962921	16.3125	16.3125
44574.93	16.6959192	16.3125	16.3125
44578.05	16.6961377	16.3125	16.3125
44581.21	16.6963252	16.3125	16.3125
44584.34	16.6971197	16.3125	16.3125
44587.47	16.6971564	16.3125	16.3125
44590.61	16.6971625	16.3125	16.3125
44593.72	16.6975427	16.3125	16.3125
44596.84	16.6976576	16.3125	16.3125
44599.96	16.6978528	16.3125	16.3125
44603.15	16.6981141	16.3125	16.3125
44606.27	16.6981775	16.3125	16.3125
44609.39	16.6989227	16.3125	16.3125
44612.54	16.6989789	16.3125	16.3125
44615.63	16.69893	16.3125	16.3125
44618.76	16.6993591	16.3125	16.3125
44621.87	16.699328	16.3125	16.3125
44625.0	16.7003632	16.3125	16.3125
44628.2	16.7001623	16.3125	16.3125
44631.39	16.7006817	16.3125	16.3125
44634.53	16.7005201	16.3125	16.3125
44637.64	16.7006763	16.3125	16.3125
44640.78	16.701479	16.3125	16.3125
44643.92	16.7008368	16.3125	16.3125
44647.0	16.7010383	16.3125	16.3125
44650.1	16.7014826	16.3125	16.3125
44653.24	16.7020526	16.3125	16.3125
44656.36	16.7017951	16.3125	16.3125
44659.46	16.7026325	16.3125	16.3125
44662.61	16.7027149	16.3125	16.3125
44665.71	16.70274	16.3125	16.3125
44668.85	16.7036171	16.3125	16.3125
44671.95	16.7031807	16.3125	16.3125
44675.06	16.7039461	16.3125	16.3125
44678.21	16.703827	16.3125	16.3125
44681.33	16.7040333	16.3125	16.3125
44684.44	16.7038422	16.3125	16.3125
44687.56	16.7045173	16.3125	16.3125
44690.67	16.7045703	16.3125	16.3125
44693.8	16.7051247	16.3125	16.3125
44696.93	16.7054695	16.3125	16.3125
44700.14	16.7055164	16.3125	16.3125
44703.21	16.7054018	16.3125	16.3125
44706.36	16.7060256	16.3125	16.3125
44709.56	16.7060542	16.3125	16.3125
44712.69	16.7063119	16.3125	16.3125
44715.81	16.706269	16.3125	16.3125
44718.93	16.7069856	16.3125	16.3125
44722.06	16.7072115	16.3125	16.3125
44725.16	16.7073554	16.3125	16.3125
44728.32	16.7081655	16.3125	16.3125
44731.4	16.7077993	16.3125	16.3125
44734.52	16.7081826	16.3125	16.3125
44737.65	16.7077719	16.3125	16.3125
44740.76	16.7084785	16.3125	16.3125
44744.03	16.7086005	16.3125	16.3125
44747.17	16.708927	16.3125	16.3125
44750.28	16.7093703	16.3125	16.3125
44753.41	16.7092348	16.3125	16.3125
44756.51	16.7093218	16.3125	16.3125
44759.63	16.7101471	16.3125	16.3125
44762.77	16.710317	16.3125	16.3125
44765.87	16.7100906	16.3125	16.3125
44769.01	16.7104525	16.3125	16.3125
44772.12	16.7105256	16.3125	16.3125
44775.25	16.7107442	16.3125	16.3125
44778.36	16.7114467	16.3125	16.3125
44781.47	16.7112276	16.3125	16.3125
44784.59	16.7117214	16.3125	16.3125
44787.72	16.7117775	16.3125	16.3125
44790.85	16.7124618	16.3125	16.3125
44793.96	16.7124207	16.3125	16.3125
44797.09	16.7128335	16.3125	16.3125
44800.18	16.7129908	16.3125	16.3125
44803.33	16.7128946	16.3125	16.3125
44806.51	16.7128872	16.3125	16.3125
44809.62	16.7131502	16.3125	16.3125
44812.77	16.7134945	16.3125	16.3125
44815.85	16.7140516	16.3125	16.3125
44819.01	16.7140952	16.3125	16.3125
44822.12	16.7145815	16.3125	16.3125
44825.25	16.7149331	16.375	16.3125
44828.37	16.7145522	16.3125	16.3125
44831.49	16.7155404	16.3125	16.3125
44834.58	16.7153995	16.3125	16.3125
44837.71	16.7150483	16.375	16.3125
44840.84	16.7156014	16.3125	16.3125
44843.95	16.7158876	16.3125	16.3125
44847.09	16.7158613	16.3125	16.3125
44850.19	16.71639	16.3125	16.3125
44853.32	16.716288	16.375	16.3125
44856.43	16.7170108	16.3125	16.3125
44859.58	16.7168928	16.3125	16.3125
44862.67	16.7175998	16.3125	16.3125
44865.79	16.7175399	16.375	16.3125
44868.91	16.7182454	16.3125	16.3125
44872.05	16.7180607	16.3125	16.3125
44875.13	16.7179835	16.375	16.3125
44878.29	16.7181852	16.3125	16.3125
44881.4	16.7185457	16.375	16.3125
44884.52	16.7188131	16.3125	16.3125
44887.63	16.7192299	16.375	16.3125
44890.76	16.7191256	16.3125	16.3125
44893.88	16.7196401	16.3125	16.3125
44896.99	16.7198361	16.375	16.3125
44900.14	16.7198136	16.375	16.3125
44903.25	16.7202384	16.375	16.3125
44906.36	16.7207017	16.3125	16.3125
44909.49	16.7206668	16.3125	16.3125
44912.61	16.7216567	16.375	16.3125
44915.79	16.7217666	16.375	16.3125
44919.01	16.7213717	16.3125	16.3125
44922.12	16.722446	16.375	16.3125
44925.25	16.7222097	16.375	16.3125
44928.36	16.7225363	16.375	16.3125
44931.47	16.7225893	16.375	16.3125
44934.61	16.7227469	16.3125	16.3125
44937.72	16.7229239	16.3125	16.3125
44940.82	16.7227311	16.375	16.3125
44943.97	16.723199	16.3125	16.3125
44947.07	16.7233799	16.375	16.3125
44950.21	16.7238125	16.375	16.3125
44953.32	16.7241116	16.375	16.3125
44956.43	16.7244805	16.3125	16.3125
44959.55	16.7247806	16.3125	16.3125
44962.67	16.7248759	16.375	16.3125
44965.81	16.7249398	16.375	16.3125
44968.91	16.7257292	16.3125	16.3125
44972.03	16.7261301	16.375	16.3125
44975.14	16.7259622	16.3125	16.3125
44978.27	16.7263127	16.375	16.3125
44981.38	16.7262796	16.375	16.3125
44984.53	16.7266604	16.375	16.3125
44987.64	16.7270969	16.375	16.3125
44990.76	16.7266699	16.375	16.3125
44993.88	16.7276781	16.375	16.3125
44997.01	16.7277501	16.375	16.3125
45000.11	16.7278862	16.375	16.3125
45003.23	16.7276566	16.375	16.3125
45006.4	16.728325	16.375	16.3125
45009.57	16.728369	16.375	16.3125
45012.75	16.7282629	16.375	16.3125
45015.88	16.7288566	16.375	16.3125
45019.01	16.7283793	16.375	16.3125
45022.11	16.72919	16.375	16.3125
45025.24	16.7289482	16.375	16.3125
45028.36	16.7298693	16.375	16.3125
45031.47	16.7301513	16.375	16.3125
45034.59	16.730407	16.375	16.3125
45037.79	16.7300731	16.375	16.3125
45041.01	16.730288	16.375	16.3125
45044.14	16.7307787	16.375	16.3125
45047.19	16.7309916	16.375	16.3125
45050.29	16.7314059	16.375	16.3125
45053.41	16.7311137	16.375	16.3125
45056.53	16.7311564	16.375	16.3125
45059.65	16.7320824	16.375	16.3125
45062.76	16.732511	16.375	16.3125
45065.86	16.7325976	16.375	16.3125
45068.99	16.732749	16.375	16.3125
45072.15	16.7333037	16.375	16.3125
45075.25	16.7329364	16.375	16.3125
45078.44	16.7332957	16.375	16.3125
45081.56	16.7337145	16.375	16.3125
45084.71	16.7340308	16.375	16.3125
45087.83	16.73406	16.375	16.3125
45091.01	16.7339617	16.375	16.3125
45094.11	16.7347197	16.375	16.3125
45097.25	16.7347502	16.375	16.3125
45100.36	16.7350592	16.375	16.3125
45103.49	16.7348322	16.375	16.3125
45106.6	16.7352484	16.375	16.3125
45109.72	16.7352916	16.375	16.3125
45112.88	16.7355262	16.375	16.3125
45116.0	16.7358991	16.375	16.3125
45119.06	16.7357703	16.375	16.3125
45122.2	16.7364287	16.375	16.3125
45125.31	16.7365863	16.375	16.3125
45128.4	16.7369502	16.375	16.3125
45131.49	16.7369397	16.375	16.3125
45134.61	16.7372046	16.375	16.3125
45137.84	16.7374927	16.375	16.3125
45140.91	16.7379295	16.375	16.3125
45144.05	16.7385523	16.375	16.3125
45147.14	16.7382488	16.375	16.3125
