Measuring Time [h]	Discharge Runtime [h]	Voltage [V]	Current [A]	Capacity [Ah]
2.51	2.467	5.02	0.8	1.984
2.51	2.467	5.03	0.8	1.984
2.51	2.467	5.01	0.8	1.985
2.51	2.467	5.02	0.8	1.985
2.511	2.467	5.02	0.8	1.985
2.511	2.467	5.02	0.8	1.985
2.511	2.467	5.0	0.8	1.986
2.512	2.467	5.02	0.8	1.986
2.512	2.467	5.02	0.8	1.986
2.512	2.467	5.01	0.8	1.986
2.512	2.467	5.0	0.8	1.986
2.513	2.483	5.03	0.8	1.987
2.513	2.483	5.02	0.8	1.987
2.513	2.483	5.01	0.8	1.987
2.514	2.483	5.02	0.8	1.987
2.514	2.483	5.01	0.8	1.988
2.514	2.483	5.02	0.8	1.988
2.514	2.483	5.02	0.8	1.988
2.515	2.483	5.03	0.8	1.988
2.515	2.483	5.02	0.8	1.988
2.515	2.483	5.01	0.8	1.989
2.515	2.483	5.01	0.8	1.989
2.516	2.483	5.01	0.8	1.989
2.516	2.483	5.03	0.8	1.989
2.516	2.483	5.0	0.8	1.99
2.517	2.483	5.02	0.8	1.99
2.517	2.483	5.01	0.8	1.99
2.517	2.483	5.02	0.8	1.99
2.517	2.483	5.03	0.8	1.99
2.518	2.483	5.02	0.8	1.991
2.518	2.483	5.02	0.8	1.991
2.518	2.483	5.02	0.8	1.991
2.519	2.483	5.0	0.8	1.991
2.519	2.483	5.01	0.8	1.992
2.519	2.483	5.01	0.8	1.992
2.519	2.483	5.02	0.8	1.992
2.52	2.483	5.02	0.8	1.992
2.52	2.483	5.02	0.8	1.992
2.52	2.483	5.02	0.8	1.993
2.521	2.483	5.02	0.8	1.993
2.521	2.483	5.01	0.8	1.993
2.521	2.483	5.02	0.8	1.993
2.521	2.483	5.02	0.8	1.994
2.522	2.483	5.01	0.8	1.994
2.522	2.483	5.02	0.8	1.994
2.522	2.483	5.01	0.8	1.994
2.523	2.483	5.01	0.8	1.994
2.523	2.483	5.02	0.8	1.995
2.523	2.483	5.01	0.8	1.995
2.523	2.483	5.0	0.8	1.995
2.524	2.483	5.02	0.8	1.995
2.524	2.483	5.02	0.8	1.996
2.524	2.483	5.0	0.8	1.996
2.524	2.483	5.01	0.8	1.996
2.525	2.483	5.02	0.8	1.996
2.525	2.483	5.02	0.8	1.996
2.525	2.483	5.02	0.8	1.997
2.526	2.483	5.01	0.8	1.997
2.526	2.483	5.02	0.8	1.997
2.526	2.483	5.02	0.8	1.997
2.526	2.483	5.0	0.8	1.998
2.527	2.483	5.02	0.8	1.998
2.527	2.483	5.01	0.8	1.998
2.527	2.483	5.01	0.8	1.998
2.528	2.483	5.01	0.8	1.998
2.528	2.483	5.01	0.8	1.999
2.528	2.483	5.01	0.8	1.999
2.528	2.483	5.02	0.8	1.999
2.529	2.483	5.0	0.8	1.999
2.529	2.483	5.01	0.8	2.0
2.529	2.483	5.0	0.8	2.0
2.53	2.5	5.01	0.8	2.0
2.53	2.5	5.0	0.8	2.0
2.53	2.5	5.02	0.8	2.0
2.53	2.5	4.99	0.8	2.001
2.531	2.5	5.03	0.8	2.001
2.531	2.5	5.01	0.8	2.001
2.531	2.5	5.0	0.8	2.001
2.532	2.5	5.0	0.8	2.002
2.532	2.5	5.0	0.8	2.002
2.532	2.5	5.0	0.8	2.002
2.532	2.5	5.01	0.8	2.002
2.533	2.5	5.0	0.8	2.002
2.533	2.5	5.01	0.8	2.003
2.533	2.5	5.01	0.8	2.003
2.534	2.5	5.02	0.8	2.003
2.534	2.5	5.01	0.8	2.003
2.534	2.5	5.0	0.8	2.004
2.534	2.5	5.0	0.8	2.004
2.535	2.5	5.0	0.8	2.004
2.535	2.5	5.01	0.8	2.004
2.535	2.5	5.01	0.8	2.004
2.535	2.5	5.0	0.8	2.005
2.536	2.5	5.0	0.8	2.005
2.536	2.5	4.99	0.8	2.005
2.536	2.5	5.01	0.8	2.005
2.537	2.5	5.02	0.8	2.006
2.537	2.5	5.01	0.8	2.006
2.537	2.5	5.01	0.8	2.006
2.537	2.5	5.0	0.8	2.006
2.538	2.5	5.01	0.8	2.006
2.538	2.5	5.01	0.8	2.007
2.538	2.5	5.02	0.8	2.007
2.539	2.5	5.0	0.8	2.007
2.539	2.5	4.99	0.8	2.007
2.539	2.5	4.99	0.8	2.008
2.539	2.5	5.01	0.8	2.008
2.54	2.5	5.01	0.8	2.008
2.54	2.5	5.0	0.8	2.008
2.54	2.5	5.01	0.8	2.008
2.54	2.5	5.01	0.8	2.009
2.541	2.5	5.0	0.8	2.009
2.541	2.5	5.01	0.8	2.009
2.541	2.5	5.02	0.8	2.009
2.542	2.5	5.0	0.8	2.01
2.542	2.5	5.01	0.8	2.01
2.542	2.5	5.01	0.8	2.01
2.542	2.5	5.01	0.8	2.01
2.543	2.5	5.0	0.8	2.01
2.543	2.5	5.01	0.8	2.011
2.543	2.5	5.01	0.8	2.011
2.544	2.5	5.01	0.8	2.011
2.544	2.5	5.01	0.8	2.011
2.544	2.5	5.01	0.8	2.012
2.544	2.5	5.02	0.8	2.012
2.545	2.5	5.01	0.8	2.012
2.545	2.5	5.01	0.8	2.012
2.545	2.5	5.0	0.8	2.012
2.545	2.5	5.01	0.8	2.013
2.546	2.5	5.01	0.8	2.013
2.546	2.5	5.0	0.8	2.013
2.546	2.517	5.01	0.8	2.013
2.547	2.517	5.0	0.8	2.014
2.547	2.517	4.99	0.8	2.014
2.547	2.517	5.0	0.8	2.014
2.547	2.517	5.01	0.8	2.014
2.548	2.517	5.01	0.8	2.014
2.548	2.517	5.01	0.8	2.015
2.548	2.517	5.0	0.8	2.015
2.549	2.517	5.0	0.8	2.015
2.549	2.517	5.02	0.8	2.015
2.549	2.517	5.0	0.8	2.016
2.549	2.517	5.0	0.8	2.016
2.55	2.517	5.0	0.8	2.016
2.55	2.517	5.0	0.8	2.016
2.55	2.517	5.01	0.8	2.016
2.551	2.517	5.01	0.8	2.017
2.551	2.517	5.01	0.8	2.017
2.551	2.517	5.01	0.8	2.017
2.551	2.517	5.0	0.8	2.017
2.552	2.517	5.0	0.8	2.018
2.552	2.517	5.01	0.8	2.018
2.552	2.517	5.0	0.8	2.018
2.552	2.517	5.01	0.8	2.018
2.553	2.517	5.01	0.8	2.018
2.553	2.517	5.01	0.8	2.019
2.553	2.517	5.01	0.8	2.019
2.554	2.517	5.01	0.8	2.019
2.554	2.517	5.0	0.8	2.019
2.554	2.517	5.0	0.8	2.02
2.554	2.517	5.01	0.8	2.02
2.555	2.517	5.0	0.8	2.02
2.555	2.517	5.01	0.8	2.02
2.555	2.517	5.0	0.8	2.02
2.556	2.517	5.0	0.8	2.021
2.556	2.517	5.02	0.8	2.021
2.556	2.517	5.01	0.8	2.021
2.556	2.517	5.0	0.8	2.021
2.557	2.517	5.0	0.8	2.022
2.557	2.517	5.01	0.8	2.022
2.557	2.517	5.02	0.8	2.022
2.558	2.517	5.0	0.8	2.022
2.558	2.517	5.02	0.8	2.022
2.558	2.517	5.01	0.8	2.023
2.558	2.517	5.01	0.8	2.023
2.559	2.517	5.0	0.8	2.023
2.559	2.517	5.02	0.8	2.023
2.559	2.517	5.0	0.8	2.024
2.56	2.517	5.0	0.8	2.024
2.56	2.517	5.01	0.8	2.024
2.56	2.517	5.0	0.8	2.024
2.56	2.517	4.99	0.8	2.024
2.561	2.517	5.0	0.8	2.025
2.561	2.517	5.01	0.8	2.025
2.561	2.517	5.01	0.8	2.025
2.562	2.517	5.01	0.8	2.025
2.562	2.517	5.0	0.8	2.026
2.562	2.517	5.0	0.8	2.026
2.562	2.517	5.01	0.8	2.026
2.563	2.517	5.01	0.8	2.026
2.563	2.517	4.99	0.8	2.026
2.563	2.533	5.02	0.8	2.027
2.563	2.533	5.01	0.8	2.027
2.564	2.533	5.01	0.8	2.027
2.564	2.533	5.0	0.8	2.027
2.564	2.533	5.01	0.8	2.028
2.565	2.533	5.0	0.8	2.028
2.565	2.533	5.02	0.8	2.028
2.565	2.533	5.0	0.8	2.028
2.565	2.533	5.01	0.8	2.028
2.566	2.533	5.01	0.8	2.029
2.566	2.533	5.01	0.8	2.029
2.566	2.533	5.0	0.8	2.029
2.567	2.533	5.0	0.8	2.029
2.567	2.533	5.0	0.8	2.03
2.567	2.533	5.0	0.8	2.03
2.567	2.533	5.0	0.8	2.03
2.568	2.533	4.99	0.8	2.03
2.568	2.533	5.0	0.8	2.03
2.568	2.533	5.01	0.8	2.031
2.568	2.533	5.01	0.8	2.031
2.569	2.533	5.01	0.8	2.031
2.569	2.533	5.0	0.8	2.031
2.569	2.533	5.01	0.8	2.032
2.57	2.533	5.0	0.8	2.032
2.57	2.533	5.02	0.8	2.032
2.57	2.533	5.0	0.8	2.032
2.57	2.533	5.02	0.8	2.032
2.571	2.533	5.0	0.8	2.033
2.571	2.533	5.02	0.8	2.033
2.571	2.533	4.99	0.8	2.033
2.572	2.533	5.0	0.8	2.033
2.572	2.533	4.99	0.8	2.034
2.572	2.533	5.01	0.8	2.034
2.572	2.533	5.01	0.8	2.034
2.573	2.533	5.0	0.8	2.034
2.573	2.533	5.01	0.8	2.034
2.573	2.533	5.01	0.8	2.035
2.573	2.533	5.01	0.8	2.035
2.574	2.533	5.02	0.8	2.035
2.574	2.533	5.01	0.8	2.035
2.574	2.533	5.01	0.8	2.036
2.575	2.533	5.0	0.8	2.036
2.575	2.533	5.0	0.8	2.036
2.575	2.533	5.01	0.8	2.036
2.575	2.533	5.0	0.8	2.036
2.576	2.533	5.01	0.8	2.037
2.576	2.533	5.01	0.8	2.037
2.576	2.533	5.01	0.8	2.037
2.577	2.533	5.01	0.8	2.037
2.577	2.533	5.01	0.8	2.038
2.577	2.533	5.0	0.8	2.038
2.577	2.533	5.0	0.8	2.038
2.578	2.533	4.99	0.8	2.038
2.578	2.533	4.99	0.8	2.038
2.578	2.533	5.01	0.8	2.039
2.579	2.533	5.0	0.8	2.039
2.579	2.533	5.01	0.8	2.039
2.579	2.533	5.01	0.8	2.039
2.579	2.533	5.0	0.8	2.04
2.58	2.533	5.0	0.8	2.04
2.58	2.55	5.0	0.8	2.04
2.58	2.55	5.0	0.8	2.04
2.581	2.55	5.0	0.8	2.04
2.581	2.55	5.01	0.8	2.041
2.581	2.55	5.0	0.8	2.041
2.581	2.55	5.0	0.8	2.041
2.582	2.55	5.0	0.8	2.041
2.582	2.55	5.0	0.8	2.042
2.582	2.55	5.0	0.8	2.042
2.582	2.55	5.0	0.8	2.042
2.583	2.55	5.0	0.8	2.042
2.583	2.55	5.0	0.8	2.042
2.583	2.55	4.99	0.8	2.043
2.584	2.55	4.99	0.8	2.043
2.584	2.55	5.0	0.8	2.043
2.584	2.55	5.0	0.8	2.043
2.584	2.55	5.01	0.8	2.044
2.585	2.55	5.01	0.8	2.044
2.585	2.55	5.01	0.8	2.044
2.585	2.55	5.0	0.8	2.044
2.586	2.55	5.01	0.8	2.044
2.586	2.55	5.01	0.8	2.045
2.586	2.55	5.01	0.8	2.045
2.586	2.55	5.0	0.8	2.045
2.587	2.55	5.01	0.8	2.045
2.587	2.55	5.0	0.8	2.046
2.587	2.55	5.0	0.8	2.046
2.588	2.55	4.99	0.8	2.046
2.588	2.55	5.0	0.8	2.046
2.588	2.55	5.0	0.8	2.046
2.588	2.55	4.99	0.8	2.047
2.589	2.55	5.0	0.8	2.047
2.589	2.55	5.0	0.8	2.047
2.589	2.55	5.0	0.8	2.047
2.59	2.55	4.99	0.8	2.048
2.59	2.55	5.01	0.8	2.048
2.59	2.55	4.99	0.8	2.048
2.59	2.55	5.01	0.8	2.048
2.591	2.55	5.0	0.8	2.048
2.591	2.55	5.0	0.8	2.049
2.591	2.55	4.99	0.8	2.049
2.591	2.55	5.01	0.8	2.049
2.592	2.55	5.0	0.8	2.049
2.592	2.55	5.0	0.8	2.05
2.592	2.55	5.01	0.8	2.05
2.593	2.55	5.0	0.8	2.05
2.593	2.55	5.0	0.8	2.05
2.593	2.55	5.0	0.8	2.05
2.593	2.55	5.0	0.8	2.051
2.594	2.55	5.0	0.8	2.051
2.594	2.55	5.01	0.8	2.051
2.594	2.55	4.99	0.8	2.051
2.595	2.55	5.0	0.8	2.052
2.595	2.55	5.0	0.8	2.052
2.595	2.55	5.0	0.8	2.052
2.595	2.55	5.0	0.8	2.052
2.596	2.55	4.99	0.8	2.052
2.596	2.55	5.01	0.8	2.053
2.596	2.55	5.0	0.8	2.053
2.596	2.55	5.0	0.8	2.053
2.597	2.567	5.0	0.8	2.053
2.597	2.567	4.99	0.8	2.054
2.597	2.567	5.01	0.8	2.054
2.598	2.567	5.01	0.8	2.054
2.598	2.567	5.01	0.8	2.054
2.598	2.567	4.99	0.8	2.054
2.598	2.567	4.99	0.8	2.055
2.599	2.567	5.0	0.8	2.055
2.599	2.567	5.0	0.8	2.055
2.599	2.567	5.0	0.8	2.055
2.6	2.567	4.99	0.8	2.056
2.6	2.567	4.99	0.8	2.056
2.6	2.567	5.01	0.8	2.056
2.6	2.567	5.01	0.8	2.056
2.601	2.567	5.0	0.8	2.056
2.601	2.567	5.0	0.8	2.057
2.601	2.567	5.0	0.8	2.057
2.602	2.567	5.0	0.8	2.057
2.602	2.567	5.0	0.8	2.057
2.602	2.567	5.0	0.8	2.058
2.602	2.567	5.0	0.8	2.058
2.603	2.567	5.0	0.8	2.058
2.603	2.567	5.0	0.8	2.058
2.603	2.567	4.99	0.8	2.058
2.603	2.567	5.0	0.8	2.059
2.604	2.567	5.0	0.8	2.059
2.604	2.567	4.99	0.8	2.059
2.604	2.567	5.0	0.8	2.059
2.605	2.567	5.01	0.8	2.06
2.605	2.567	5.01	0.8	2.06
2.605	2.567	4.99	0.8	2.06
2.605	2.567	5.01	0.8	2.06
2.606	2.567	5.0	0.8	2.06
2.606	2.567	4.99	0.8	2.061
2.606	2.567	5.0	0.8	2.061
2.607	2.567	5.0	0.8	2.061
2.607	2.567	5.01	0.8	2.061
2.607	2.567	4.99	0.8	2.062
2.607	2.567	5.0	0.8	2.062
2.608	2.567	5.01	0.8	2.062
2.608	2.567	5.0	0.8	2.062
2.608	2.567	5.0	0.8	2.062
2.609	2.567	5.0	0.8	2.063
2.609	2.567	5.0	0.8	2.063
2.609	2.567	4.99	0.8	2.063
2.609	2.567	4.99	0.8	2.063
2.61	2.567	4.99	0.8	2.064
2.61	2.567	5.0	0.8	2.064
2.61	2.567	5.01	0.8	2.064
2.61	2.567	5.01	0.8	2.064
2.611	2.567	5.01	0.8	2.064
2.611	2.567	5.0	0.8	2.065
2.611	2.567	4.99	0.8	2.065
2.612	2.567	5.0	0.8	2.065
2.612	2.567	4.99	0.8	2.065
2.612	2.567	5.0	0.8	2.066
2.612	2.567	5.01	0.8	2.066
2.613	2.567	5.01	0.8	2.066
2.613	2.567	5.01	0.8	2.066
2.613	2.567	5.01	0.8	2.066
2.614	2.583	5.0	0.8	2.067
2.614	2.583	5.0	0.8	2.067
2.614	2.583	5.0	0.8	2.067
2.614	2.583	5.0	0.8	2.067
2.615	2.583	4.99	0.8	2.068
2.615	2.583	4.99	0.8	2.068
2.615	2.583	5.0	0.8	2.068
2.616	2.583	5.0	0.8	2.068
2.616	2.583	5.0	0.8	2.068
2.616	2.583	5.0	0.8	2.069
2.616	2.583	5.0	0.8	2.069
2.617	2.583	5.0	0.8	2.069
2.617	2.583	4.99	0.8	2.069
2.617	2.583	5.01	0.8	2.07
2.618	2.583	5.0	0.8	2.07
2.618	2.583	4.99	0.8	2.07
2.618	2.583	4.99	0.8	2.07
2.618	2.583	5.01	0.8	2.07
2.619	2.583	5.0	0.8	2.071
2.619	2.583	5.01	0.8	2.071
2.619	2.583	4.99	0.8	2.071
2.62	2.583	5.0	0.8	2.071
2.62	2.583	5.0	0.8	2.072
2.62	2.583	4.99	0.8	2.072
2.62	2.583	4.99	0.8	2.072
2.621	2.583	4.99	0.8	2.072
2.621	2.583	4.99	0.8	2.072
2.621	2.583	5.0	0.8	2.073
2.621	2.583	5.0	0.8	2.073
2.622	2.583	4.99	0.8	2.073
2.622	2.583	4.99	0.8	2.073
2.622	2.583	4.99	0.8	2.074
2.623	2.583	5.01	0.8	2.074
2.623	2.583	5.0	0.8	2.074
2.623	2.583	4.99	0.8	2.074
2.623	2.583	5.0	0.8	2.074
2.624	2.583	5.0	0.8	2.075
2.624	2.583	4.99	0.8	2.075
2.624	2.583	5.0	0.8	2.075
2.625	2.583	4.99	0.8	2.075
2.625	2.583	4.99	0.8	2.076
2.625	2.583	4.99	0.8	2.076
2.625	2.583	5.0	0.8	2.076
2.626	2.583	5.01	0.8	2.076
2.626	2.583	4.99	0.8	2.076
2.626	2.583	4.99	0.8	2.077
2.626	2.583	5.0	0.8	2.077
2.627	2.583	5.0	0.8	2.077
2.627	2.583	4.99	0.8	2.077
2.627	2.583	4.99	0.8	2.078
2.628	2.583	4.99	0.8	2.078
2.628	2.583	4.99	0.8	2.078
2.628	2.583	5.01	0.8	2.078
2.628	2.583	5.0	0.8	2.078
2.629	2.583	5.01	0.8	2.079
2.629	2.583	4.99	0.8	2.079
2.629	2.583	5.01	0.8	2.079
2.63	2.583	5.0	0.8	2.079
2.63	2.583	5.0	0.8	2.08
2.63	2.583	5.0	0.8	2.08
2.63	2.6	4.99	0.8	2.08
2.631	2.6	5.0	0.8	2.08
2.631	2.6	5.0	0.8	2.08
2.631	2.6	4.99	0.8	2.081
2.631	2.6	4.99	0.8	2.081
2.632	2.6	4.99	0.8	2.081
2.632	2.6	4.99	0.8	2.081
2.632	2.6	5.0	0.8	2.082
2.633	2.6	5.0	0.8	2.082
2.633	2.6	4.99	0.8	2.082
2.633	2.6	4.99	0.8	2.082
2.633	2.6	4.99	0.8	2.082
2.634	2.6	4.99	0.8	2.083
2.634	2.6	5.0	0.8	2.083
2.634	2.6	4.99	0.8	2.083
2.635	2.6	5.0	0.8	2.083
2.635	2.6	4.99	0.8	2.084
2.635	2.6	4.99	0.8	2.084
2.635	2.6	5.0	0.8	2.084
2.636	2.6	4.99	0.8	2.084
2.636	2.6	5.0	0.8	2.084
2.636	2.6	4.99	0.8	2.085
2.637	2.6	4.99	0.8	2.085
2.637	2.6	5.0	0.8	2.085
2.637	2.6	5.0	0.8	2.085
2.637	2.6	4.99	0.8	2.086
2.638	2.6	4.99	0.8	2.086
2.638	2.6	4.99	0.8	2.086
2.638	2.6	5.0	0.8	2.086
2.639	2.6	5.01	0.8	2.086
2.639	2.6	5.0	0.8	2.087
2.639	2.6	5.0	0.8	2.087
2.639	2.6	5.0	0.8	2.087
2.64	2.6	4.99	0.8	2.087
2.64	2.6	4.99	0.8	2.088
2.64	2.6	5.0	0.8	2.088
2.641	2.6	5.01	0.8	2.088
2.641	2.6	4.99	0.8	2.088
2.641	2.6	5.0	0.8	2.088
2.641	2.6	5.0	0.8	2.089
2.642	2.6	5.0	0.8	2.089
2.642	2.6	4.99	0.8	2.089
2.642	2.6	4.99	0.8	2.089
2.642	2.6	5.0	0.8	2.09
2.643	2.6	5.01	0.8	2.09
2.643	2.6	4.99	0.8	2.09
2.643	2.6	5.01	0.8	2.09
2.644	2.6	4.99	0.8	2.09
2.644	2.6	4.99	0.8	2.091
2.644	2.6	4.99	0.8	2.091
2.644	2.6	5.0	0.8	2.091
2.645	2.6	4.99	0.8	2.091
2.645	2.6	4.99	0.8	2.092
2.645	2.6	4.99	0.8	2.092
2.646	2.6	5.0	0.8	2.092
2.646	2.6	5.0	0.8	2.092
2.646	2.6	5.0	0.8	2.092
2.646	2.6	5.0	0.8	2.093
2.647	2.6	4.99	0.8	2.093
2.647	2.6	4.99	0.8	2.093
2.647	2.617	5.0	0.8	2.093
2.648	2.617	5.0	0.8	2.094
2.648	2.617	5.0	0.8	2.094
2.648	2.617	4.99	0.8	2.094
2.648	2.617	5.0	0.8	2.094
2.649	2.617	5.0	0.8	2.094
2.649	2.617	4.99	0.8	2.095
2.649	2.617	4.99	0.8	2.095
2.649	2.617	4.99	0.8	2.095
2.65	2.617	4.99	0.8	2.095
2.65	2.617	4.99	0.8	2.096
2.65	2.617	4.99	0.8	2.096
2.651	2.617	5.0	0.8	2.096
2.651	2.617	5.0	0.8	2.096
2.651	2.617	4.99	0.8	2.096
2.651	2.617	4.99	0.8	2.097
2.652	2.617	5.01	0.8	2.097
2.652	2.617	4.99	0.8	2.097
2.652	2.617	4.99	0.8	2.097
2.653	2.617	4.99	0.8	2.098
2.653	2.617	5.0	0.8	2.098
2.653	2.617	4.99	0.8	2.098
2.653	2.617	5.0	0.8	2.098
2.654	2.617	4.99	0.8	2.098
2.654	2.617	5.0	0.8	2.099
2.654	2.617	5.01	0.8	2.099
2.654	2.617	5.0	0.8	2.099
2.655	2.617	4.99	0.8	2.099
2.655	2.617	4.99	0.8	2.1
2.655	2.617	4.99	0.8	2.1
2.656	2.617	4.99	0.8	2.1
2.656	2.617	4.99	0.8	2.1
2.656	2.617	4.99	0.8	2.1
2.656	2.617	4.99	0.8	2.101
2.657	2.617	4.99	0.8	2.101
2.657	2.617	5.0	0.8	2.101
2.657	2.617	4.99	0.8	2.101
2.658	2.617	4.99	0.8	2.102
2.658	2.617	4.99	0.8	2.102
2.658	2.617	4.99	0.8	2.102
2.658	2.617	4.99	0.8	2.102
2.659	2.617	4.99	0.8	2.102
2.659	2.617	4.99	0.8	2.103
2.659	2.617	4.99	0.8	2.103
2.66	2.617	4.99	0.8	2.103
2.66	2.617	5.0	0.8	2.103
2.66	2.617	5.0	0.8	2.104
2.66	2.617	4.99	0.8	2.104
2.661	2.617	4.99	0.8	2.104
2.661	2.617	5.0	0.8	2.104
2.661	2.617	4.99	0.8	2.104
2.661	2.617	4.99	0.8	2.105
2.662	2.617	4.99	0.8	2.105
2.662	2.617	4.99	0.8	2.105
2.662	2.617	4.99	0.8	2.105
2.663	2.617	4.99	0.8	2.106
2.663	2.617	4.99	0.8	2.106
2.663	2.617	4.99	0.8	2.106
2.663	2.617	4.99	0.8	2.106
2.664	2.617	4.99	0.8	2.106
2.664	2.633	4.99	0.8	2.107
2.664	2.633	4.99	0.8	2.107
2.665	2.633	4.99	0.8	2.107
2.665	2.633	4.99	0.8	2.107
2.665	2.633	4.99	0.8	2.108
2.665	2.633	5.0	0.8	2.108
2.666	2.633	4.99	0.8	2.108
2.666	2.633	4.99	0.8	2.108
2.666	2.633	4.99	0.8	2.108
2.667	2.633	4.99	0.8	2.109
2.667	2.633	4.98	0.8	2.109
2.667	2.633	4.99	0.8	2.109
2.667	2.633	4.99	0.8	2.109
2.668	2.633	4.99	0.8	2.11
2.668	2.633	4.99	0.8	2.11
2.668	2.633	5.0	0.8	2.11
2.669	2.633	5.0	0.8	2.11
2.669	2.633	4.99	0.8	2.11
2.669	2.633	4.99	0.8	2.111
2.669	2.633	5.0	0.8	2.111
2.67	2.633	4.99	0.8	2.111
2.67	2.633	4.99	0.8	2.111
2.67	2.633	4.99	0.8	2.112
2.67	2.633	5.0	0.8	2.112
2.671	2.633	4.99	0.8	2.112
2.671	2.633	4.99	0.8	2.112
2.671	2.633	4.99	0.8	2.112
2.672	2.633	4.98	0.8	2.113
2.672	2.633	4.99	0.8	2.113
2.672	2.633	5.0	0.8	2.113
2.672	2.633	5.0	0.8	2.113
2.673	2.633	4.99	0.8	2.114
2.673	2.633	5.0	0.8	2.114
2.673	2.633	5.0	0.8	2.114
2.674	2.633	5.0	0.8	2.114
2.674	2.633	4.99	0.8	2.114
2.674	2.633	4.99	0.8	2.115
2.674	2.633	4.99	0.8	2.115
2.675	2.633	4.99	0.8	2.115
2.675	2.633	4.99	0.8	2.115
2.675	2.633	4.99	0.8	2.116
2.676	2.633	4.99	0.8	2.116
2.676	2.633	4.99	0.8	2.116
2.676	2.633	4.99	0.8	2.116
2.676	2.633	4.99	0.8	2.116
2.677	2.633	4.99	0.8	2.117
2.677	2.633	4.99	0.8	2.117
2.677	2.633	4.99	0.8	2.117
2.678	2.633	4.99	0.8	2.117
2.678	2.633	4.99	0.8	2.118
2.678	2.633	4.99	0.8	2.118
2.678	2.633	4.99	0.8	2.118
2.679	2.633	4.99	0.8	2.118
2.679	2.633	4.99	0.8	2.118
2.679	2.633	4.99	0.8	2.119
2.679	2.633	4.99	0.8	2.119
2.68	2.633	4.98	0.8	2.119
2.68	2.633	4.99	0.8	2.119
2.68	2.633	4.99	0.8	2.12
2.681	2.633	4.99	0.8	2.12
2.681	2.65	4.99	0.8	2.12
2.681	2.65	4.99	0.8	2.12
2.681	2.65	4.99	0.8	2.12
2.682	2.65	4.99	0.8	2.121
2.682	2.65	4.99	0.8	2.121
2.682	2.65	4.99	0.8	2.121
2.683	2.65	4.99	0.8	2.121
2.683	2.65	4.99	0.8	2.122
2.683	2.65	4.99	0.8	2.122
2.683	2.65	4.99	0.8	2.122
2.684	2.65	4.99	0.8	2.122
2.684	2.65	4.99	0.8	2.122
2.684	2.65	4.99	0.8	2.123
2.684	2.65	4.99	0.8	2.123
2.685	2.65	4.99	0.8	2.123
2.685	2.65	4.99	0.8	2.123
2.685	2.65	5.0	0.8	2.124
2.686	2.65	4.99	0.8	2.124
2.686	2.65	4.99	0.8	2.124
2.686	2.65	4.99	0.8	2.124
2.686	2.65	4.99	0.8	2.124
2.687	2.65	4.99	0.8	2.125
2.687	2.65	4.99	0.8	2.125
2.687	2.65	4.99	0.8	2.125
2.688	2.65	4.99	0.8	2.125
2.688	2.65	4.99	0.8	2.126
2.688	2.65	4.99	0.8	2.126
2.688	2.65	4.99	0.8	2.126
2.689	2.65	4.99	0.8	2.126
2.689	2.65	4.99	0.8	2.126
2.689	2.65	4.99	0.8	2.127
2.689	2.65	4.99	0.8	2.127
2.69	2.65	4.99	0.8	2.127
2.69	2.65	4.99	0.8	2.127
2.69	2.65	4.99	0.8	2.128
2.691	2.65	5.0	0.8	2.128
2.691	2.65	5.0	0.8	2.128
2.691	2.65	4.99	0.8	2.128
2.691	2.65	4.99	0.8	2.128
2.692	2.65	4.99	0.8	2.129
2.692	2.65	4.99	0.8	2.129
2.692	2.65	4.99	0.8	2.129
2.693	2.65	4.99	0.8	2.129
2.693	2.65	4.99	0.8	2.13
2.693	2.65	4.99	0.8	2.13
2.693	2.65	4.99	0.8	2.13
2.694	2.65	4.98	0.8	2.13
2.694	2.65	5.0	0.8	2.13
2.694	2.65	4.99	0.8	2.131
2.695	2.65	4.99	0.8	2.131
2.695	2.65	4.99	0.8	2.131
2.695	2.65	4.99	0.8	2.131
2.695	2.65	4.99	0.8	2.132
2.696	2.65	4.99	0.8	2.132
2.696	2.65	4.98	0.8	2.132
2.696	2.65	4.99	0.8	2.132
2.697	2.65	4.99	0.8	2.132
2.697	2.65	4.99	0.8	2.133
2.697	2.65	4.99	0.8	2.133
2.697	2.65	4.99	0.8	2.133
2.698	2.667	4.99	0.8	2.133
2.698	2.667	4.99	0.8	2.134
2.698	2.667	4.99	0.8	2.134
2.698	2.667	4.99	0.8	2.134
2.699	2.667	4.99	0.8	2.134
2.699	2.667	4.99	0.8	2.134
2.699	2.667	4.99	0.8	2.135
2.7	2.667	4.99	0.8	2.135
2.7	2.667	4.99	0.8	2.135
2.7	2.667	4.99	0.8	2.135
2.7	2.667	4.99	0.8	2.136
2.701	2.667	5.0	0.8	2.136
2.701	2.667	4.98	0.8	2.136
2.701	2.667	4.99	0.8	2.136
2.702	2.667	4.99	0.8	2.136
2.702	2.667	4.99	0.8	2.137
2.702	2.667	4.98	0.8	2.137
2.702	2.667	4.98	0.8	2.137
2.703	2.667	4.98	0.8	2.137
2.703	2.667	4.99	0.8	2.138
2.703	2.667	4.99	0.8	2.138
2.703	2.667	4.99	0.8	2.138
2.704	2.667	4.99	0.8	2.138
2.704	2.667	5.0	0.8	2.138
2.704	2.667	4.98	0.8	2.139
2.705	2.667	4.99	0.8	2.139
